path,split,label
data/images/validation/defect/0159.png,validation,1
data/images/test/normal/0000.png,test,0
data/images/test/defect/0001.png,test,1
data/images/test/normal/0002.png,test,0
data/images/test/defect/0003.png,test,1
data/images/test/normal/0004.png,test,0
data/images/test/defect/0005.png,test,1
data/images/test/normal/0006.png,test,0
data/images/test/defect/0007.png,test,1
data/images/test/normal/0008.png,test,0
data/images/test/defect/0009.png,test,1
data/images/test/normal/0010.png,test,0
data/images/test/defect/0011.png,test,1
data/images/test/normal/0012.png,test,0
data/images/test/defect/0013.png,test,1
data/images/test/normal/0014.png,test,0
data/images/test/defect/0015.png,test,1
data/images/test/normal/0016.png,test,0
data/images/test/defect/0017.png,test,1
data/images/test/normal/0018.png,test,0
data/images/test/defect/0019.png,test,1
data/images/test/normal/0020.png,test,0
data/images/test/defect/0021.png,test,1
data/images/test/normal/0022.png,test,0
data/images/test/defect/0023.png,test,1
data/images/test/normal/0024.png,test,0
data/images/test/defect/0025.png,test,1
data/images/test/normal/0026.png,test,0
data/images/test/defect/0027.png,test,1
data/images/test/normal/0028.png,test,0
data/images/test/defect/0029.png,test,1
data/images/test/normal/0030.png,test,0
data/images/test/defect/0031.png,test,1
data/images/test/normal/0032.png,test,0
data/images/test/defect/0033.png,test,1
data/images/test/normal/0034.png,test,0
data/images/test/defect/0035.png,test,1
data/images/test/normal/0036.png,test,0
data/images/test/defect/0037.png,test,1
data/images/test/normal/0038.png,test,0
data/images/test/defect/0039.png,test,1
data/images/test/normal/0040.png,test,0
data/images/test/defect/0041.png,test,1
data/images/test/normal/0042.png,test,0
data/images/test/defect/0043.png,test,1
data/images/test/normal/0044.png,test,0
data/images/test/defect/0045.png,test,1
data/images/test/normal/0046.png,test,0
data/images/test/defect/0047.png,test,1
data/images/test/normal/0048.png,test,0
data/images/test/defect/0049.png,test,1
data/images/test/normal/0050.png,test,0
data/images/test/defect/0051.png,test,1
data/images/test/normal/0052.png,test,0
data/images/test/defect/0053.png,test,1
data/images/test/normal/0054.png,test,0
data/images/test/defect/0055.png,test,1
data/images/test/normal/0056.png,test,0
data/images/test/defect/0057.png,test,1
data/images/test/normal/0058.png,test,0
data/images/test/defect/0059.png,test,1
data/images/test/normal/0060.png,test,0
data/images/test/defect/0061.png,test,1
data/images/test/normal/0062.png,test,0
data/images/test/defect/0063.png,test,1
data/images/test/normal/0064.png,test,0
data/images/test/defect/0065.png,test,1
data/images/test/normal/0066.png,test,0
data/images/test/defect/0067.png,test,1
data/images/test/normal/0068.png,test,0
data/images/test/defect/0069.png,test,1
data/images/test/normal/0070.png,test,0
data/images/test/defect/0071.png,test,1
data/images/test/normal/0072.png,test,0
data/images/test/defect/0073.png,test,1
data/images/test/normal/0074.png,test,0
data/images/test/defect/0075.png,test,1
data/images/test/normal/0076.png,test,0
data/images/test/defect/0077.png,test,1
data/images/test/normal/0078.png,test,0
data/images/test/defect/0079.png,test,1
data/images/test/normal/0080.png,test,0
data/images/test/defect/0081.png,test,1
data/images/test/normal/0082.png,test,0
data/images/test/defect/0083.png,test,1
data/images/test/normal/0084.png,test,0
data/images/test/defect/0085.png,test,1
data/images/test/normal/0086.png,test,0
data/images/test/defect/0087.png,test,1
data/images/test/normal/0088.png,test,0
data/images/test/defect/0089.png,test,1
data/images/test/normal/0090.png,test,0
data/images/test/defect/0091.png,test,1
data/images/test/normal/0092.png,test,0
data/images/test/defect/0093.png,test,1
data/images/test/normal/0094.png,test,0
data/images/test/defect/0095.png,test,1
data/images/test/normal/0096.png,test,0
data/images/test/defect/0097.png,test,1
data/images/test/normal/0098.png,test,0
data/images/test/defect/0099.png,test,1
data/images/test/normal/0100.png,test,0
data/images/test/defect/0101.png,test,1
data/images/test/normal/0102.png,test,0
data/images/test/defect/0103.png,test,1
data/images/test/normal/0104.png,test,0
data/images/test/defect/0105.png,test,1
data/images/test/normal/0106.png,test,0
data/images/test/defect/0107.png,test,1
data/images/test/normal/0108.png,test,0
data/images/test/defect/0109.png,test,1
data/images/test/normal/0110.png,test,0
data/images/test/defect/0111.png,test,1
data/images/test/normal/0112.png,test,0
data/images/test/defect/0113.png,test,1
data/images/test/normal/0114.png,test,0
data/images/test/defect/0115.png,test,1
data/images/test/normal/0116.png,test,0
data/images/test/defect/0117.png,test,1
data/images/test/normal/0118.png,test,0
data/images/test/defect/0119.png,test,1
data/images/test/normal/0120.png,test,0
data/images/test/defect/0121.png,test,1
data/images/test/normal/0122.png,test,0
data/images/test/defect/0123.png,test,1
data/images/test/normal/0124.png,test,0
data/images/test/defect/0125.png,test,1
data/images/test/normal/0126.png,test,0
data/images/test/defect/0127.png,test,1
data/images/test/normal/0128.png,test,0
data/images/test/defect/0129.png,test,1
data/images/test/normal/0130.png,test,0
data/images/test/defect/0131.png,test,1
data/images/test/normal/0132.png,test,0
data/images/test/defect/0133.png,test,1
data/images/test/normal/0134.png,test,0
data/images/test/defect/0135.png,test,1
data/images/test/normal/0136.png,test,0
data/images/test/defect/0137.png,test,1
data/images/test/normal/0138.png,test,0
data/images/test/defect/0139.png,test,1
data/images/test/normal/0140.png,test,0
data/images/test/defect/0141.png,test,1
data/images/test/normal/0142.png,test,0
data/images/test/defect/0143.png,test,1
data/images/test/normal/0144.png,test,0
data/images/test/defect/0145.png,test,1
data/images/test/normal/0146.png,test,0
data/images/test/defect/0147.png,test,1
data/images/test/normal/0148.png,test,0
data/images/test/defect/0149.png,test,1
data/images/test/normal/0150.png,test,0
data/images/test/defect/0151.png,test,1
data/images/test/normal/0152.png,test,0
data/images/test/defect/0153.png,test,1
data/images/test/normal/0154.png,test,0
data/images/test/defect/0155.png,test,1
data/images/test/normal/0156.png,test,0
data/images/test/defect/0157.png,test,1
data/images/test/normal/0158.png,test,0
data/images/test/defect/0159.png,test,1
